time,V_avg_machine,I_avg_machine,kW_machine,kvar_machine,kVA_machine,PF_machine,kWh_machine,kvarh_machine,kVAh_machine,V_avg_spindle,I_avg_spindle,kW_spindle,kvar_spindle,kVA_spindle,PF_spindle,kWh_spindle,kvarh_spindle,kVAh_spindle,RPM,Anomaly
2023-05-05 09:10:16,219.5603790283203,3.802588701248169,1.1293550729751587,0.9045764803886414,1.446962833404541,0.7805004119873047,15.136155128479004,12.802504539489746,19.826566696166992,354.1737060546875,4.393204212188721,0.0970289707183837,1.613476276397705,1.6163911819458008,0.0600281506776809,0.2054481208324432,1.8665114641189573,1.891067743301392,3000,False
2023-05-05 09:10:17,219.5456695556641,3.80468487739563,1.1290526390075684,0.904791533946991,1.4468612670898438,0.780346155166626,15.136467933654783,12.802756309509276,19.82696914672852,353.931640625,4.388142108917236,0.0969291478395462,1.613482117652893,1.6163909435272217,0.0599664002656936,0.2054750770330429,1.8669596910476685,1.8915163278579712,3000,False
2023-05-05 09:10:18,219.5486602783203,3.810333251953125,1.129153609275818,0.904505729675293,1.4467613697052002,0.7804698348045349,15.1367826461792,12.803007125854492,19.827369689941406,354.0829162597656,4.383825778961182,0.0969291478395462,1.6130810976028442,1.6159906387329102,0.0599812567234039,0.2055017501115799,1.8674076795578003,1.8919647932052608,3000,False
2023-05-05 09:10:20,219.6092987060547,3.81565260887146,1.1290545463562012,0.904632806777954,1.446763515472412,0.7804002165794373,15.13709545135498,12.803258895874023,19.82777214050293,354.33740234375,4.379695415496826,0.0969291478395462,1.6125797033309937,1.615490198135376,0.0599998347461223,0.205528974533081,1.867855668067932,1.892412543296814,3000,False
2023-05-05 09:10:21,219.5975952148437,3.808481454849243,1.129156231880188,0.904505491256714,1.446763277053833,0.780470609664917,15.137722969055176,12.80376148223877,19.828575134277344,354.1147766113281,4.372918605804443,0.096829317510128,1.6117838621139526,1.614689826965332,0.059967752546072,0.205555647611618,1.8683034181594849,1.8928593397140503,3000,False
2023-05-05 09:10:22,219.7080078125,3.8072621822357178,1.1292568445205688,0.9048622846603394,1.4470648765563965,0.7803775072097778,15.138036727905272,12.804012298583984,19.828977584838867,353.988525390625,4.36981725692749,0.096829317510128,1.6110824346542358,1.6139895915985107,0.0599937699735164,0.2055826038122177,1.8687509298324585,1.893306255340576,3000,False
2023-05-05 09:10:23,219.64898681640625,3.798748254776001,1.1292566061019895,0.9047001600265504,1.4469633102416992,0.7804321050643921,15.138350486755373,12.804264068603516,19.82938003540039,354.2603454589844,4.368310928344727,0.0967290997505188,1.610286831855774,1.613189458847046,0.0599614009261131,0.2056092768907547,1.869198203086853,1.8937528133392327,3000,False
2023-05-05 09:10:24,219.7561798095703,3.798616647720337,1.1290547847747805,0.904628336429596,1.446760892868042,0.7804017663002014,15.138663291931152,12.80451488494873,19.82978057861328,354.3332824707031,4.36259126663208,0.0968289226293563,1.6093791723251345,1.6122894287109375,0.0600567869842052,0.205636516213417,1.8696452379226685,1.8941991329193115,3000,False
2023-05-05 09:10:25,219.68341064453125,3.796262502670288,1.1290533542633057,0.9043055772781372,1.4465579986572266,0.7805102467536926,15.13897705078125,12.804766654968262,19.830183029174805,354.3619079589844,4.362700939178467,0.0969291478395462,1.6081700325012207,1.611088514328003,0.0601637624204158,0.2056634724140167,1.8700919151306152,1.894644856452942,3000,False
2023-05-05 09:10:26,219.6920623779297,3.795794725418091,1.128851294517517,0.9037504196166992,1.4460532665252686,0.7806429266929626,15.139290809631348,12.805017471313477,19.83058357238769,354.0032653808594,4.357711791992188,0.0968290865421295,1.6060720682144165,1.6089882850646973,0.0601801052689552,0.2057170867919922,1.870984554290772,1.895537257194519,3000,False
2023-05-05 09:10:27,219.66737365722656,3.8013675212860094,1.1288506984710691,0.9032675623893738,1.445751070976257,0.7808057069778442,15.139603614807127,12.805268287658691,19.830984115600582,354.22705078125,4.359390735626221,0.0967290326952934,1.6048754453659058,1.607787847518921,0.0601628087460994,0.2057437598705291,1.871430397033692,1.8959823846817017,3000,False
2023-05-05 09:10:28,219.6239013671875,3.8003158569335938,1.1285483837127686,0.902838408946991,1.445246934890747,0.7808688879013062,15.139917373657228,12.805519104003906,19.83138465881348,354.1558837890625,4.360831737518311,0.0967290326952934,1.6035728454589844,1.606487512588501,0.0602115057408809,0.2057704478502273,1.871875762939453,1.8964272737503047,3000,False
